id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,lyrics
3DpuYpzkvUWXbmzCm6pfzR,Burn the Witch,A Moon Shaped Pool,2ix8vWvvSp2Yo7rKMiWpkg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],1,1,False,0.54,0.847,11,-6.52,1,0.0297,0.303,0.272,0.109,0.62,148.936,220609,4.0,2016,2016-05-08,"Stay in the shadows
Cheer at the gallows
This is a round up

This is a low flying panic attack
Sing a song on the jukebox that goes

Burn the witch
Burn the witch
We know where you live

Red crosses on wooden doors
And if you float you burn
Loose talk around tables
Abandon all reason
Avoid all eye contact

Do not react
Shoot the messengers

This is a low flying panic attack
Sing the song of sixpence that goes

Burn the witch
Burn the witch
We know where you live
We know where you live"
1Rd5OVjqDAr5xC96MHt448,Daydreaming,A Moon Shaped Pool,2ix8vWvvSp2Yo7rKMiWpkg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],2,1,False,0.214,0.263,9,-13.207,0,0.0336,0.968,0.853,0.126,0.113,137.561,384439,3.0,2016,2016-05-08,"Dreamers
They never learn
They never learn

Beyond the point
Of no return
Of no return

It's too late
The damage is done
The damage is done

This goes
Beyond me
Beyond you

A white room
By a window
Where the Sun comes through

We are
Just happy to serve
Just happy to serve you"
4mRSbPLnOm54ttkTYvxxSY,Decks Dark,A Moon Shaped Pool,2ix8vWvvSp2Yo7rKMiWpkg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],3,1,False,0.557,0.501,2,-10.827,0,0.0269,0.6659999999999999,0.8370000000000001,0.1169999999999999,0.271,139.149,281011,4.0,2016,2016-05-08,"And in your life, there comes a darkness
There’s spacecraft blocking out the sky
And there’s nowhere to hide
You run to the back and you call on your knees
But it’s the loudest sound you’ve ever heard
And are we trapped like dark cloud’s people
We are helpless to resist
In our darkest hour

But it was just a laugh, just a laugh/lie
Just a laugh, just a laugh
Even at this angle
And so we crumble
To turn heads, you know where it’s at
This dread still covers us
You gotta be kidding me

The grass grows over me
Your face in the glass, in a glass
It was just a laugh, just a laugh
It’s whatever you say it is
Spread at infinity

And in your life, there comes a darkness
And a spacecraft blocking out the sky
And there’s nowhere to hide
You run, look back and you call on your knees
It’s the loudest sound you’ve ever heard
In your darkest hour

We will never, never know
when you had enough of it, sweet dark
We will never, never know
We will never, never know
Sweet dark

Sweet dark
Sweet dark
Sweet dark"
0eLVt8CGVdNnyMcfP38kDi,Desert Island Disk,A Moon Shaped Pool,2ix8vWvvSp2Yo7rKMiWpkg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],4,1,False,0.56,0.282,0,-13.241,1,0.0287,0.868,0.529,0.11,0.158,112.009,224698,1.0,2016,2016-05-08,"Now as I go upon my way
So let me go upon my way
Born of a light
Born of a light

The wind rushing round my open heart
An open ravine
In my spirit light
Totally alive
In my spirit light

Through an open doorway
Across a street
To another life
And catching my reflection in a window
Switching on a light
One I didn’t know
Totally alive
Totally released

Waking, waking up from shutdown
From a thousand years of sleep
Yeah you, you know what I mean
You know what I mean
You know what I mean

Standing on the edge of you
You know what I mean
You know what I mean
You know what I mean
Different types of love
Different types of love
Different types of love
Are possible
Are possible
Are possible
Are possible"
6nOsTV3cMjLh3k6Wpk468L,Ful Stop,A Moon Shaped Pool,2ix8vWvvSp2Yo7rKMiWpkg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],5,1,False,0.425,0.662,0,-9.877,1,0.0502,0.352,0.941,0.619,0.178,151.18200000000004,367349,3.0,2016,2016-05-08,"You really messed up everything
You really messed up everything
If you could take it all back again
Strike up what's in the box
Why should I be good if you're not?

This is a foul tasting medicine
A foul tasting medicine
To be trapped in your full stop
Truth will mess you up
Truth will mess you up
Truth will mess you up
Truth will mess you up
Truth will mess you up
Truth will mess you up
Truth will mess you up

(All the good times)
Truth will mess you up
Truth will mess you up
(All the good times)
Truth will mess you up
Truth will mess you up
(All the good times)
Truth will mess you up
Truth will mess you up
(All the good times)
Truth will mess you up
Truth will mess you up

Take me back
Take me back again
Take me back
Take me back again
You really me-

Really mess-
You really messed up
You really messed up
You really messed up
You really messed up this time
You really messed up
You really messed up
You really messed up
You really messed up this time"
0uOeAmfdyaekD2RIGwCDwq,Glass Eyes,A Moon Shaped Pool,2ix8vWvvSp2Yo7rKMiWpkg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],6,1,False,0.237,0.11,8,-15.720999999999998,1,0.0358,0.955,0.557,0.138,0.0632,114.436,172936,4.0,2016,2016-05-08,"Hey it's me, I just got off the train
A frightening place
The faces are concrete grey
And I'm wondering, should I turn around?
Buy another ticket
Panic is coming on strong
So cold, from the inside out
No great drama, message coming in
In the oh-so-smug
Glassy eyed light of day
Glassy eyed light of day

The path trails off
And heads down a mountain
Through the dry bush,
I don't know where it leads
I don't really care
And the path trails off
And heads down a mountain
Through the dry bush,
I don't know where it leads
I don't really care

I feel this love to the core
I feel this love to the core"
135WMJorhiGvPe50XF54D9,Identikit,A Moon Shaped Pool,2ix8vWvvSp2Yo7rKMiWpkg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],7,1,False,0.6920000000000001,0.4589999999999999,11,-9.461,0,0.0403,0.0632,0.512,0.136,0.35,150.695,266644,4.0,2016,2016-05-08,"A moon shaped pool, dancing clothes
Won't let me in and now I know
It's never gonna be oh me

A moon shaped pool, dancing clothes
Won't let me in and now I know
It's never gonna be oh me

A moon shaped pool, dancing clothes
Won't let me in and now I know
It's never gonna be oh me

Sweet-faced ones with nothing left inside
That we all can love,
That we all can love, that we all
Sweet-faced ones with nothing left inside
That we all can love,
That we all can love, that we all

But now I see you messing me around
I don't want to know,
I don't want to know, I don't want
When I see you messing me around?
I don't want to know,
I don't want to know, I don't want to know

Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts

Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain
Broken hearts make it rain

Pieces of a ragdoll mankind
That we can create
That we can create, that we can
Pieces of a ragdoll mankind
That we can create
That we can create

But when I see you messing me around
I don't want to know
I don't want to know, I don't want
When I see you messing me around
I don't want to know
I don't want to know
I don't want to know"
1GnFQL9XnxrXFloKm1yjuW,The Numbers,A Moon Shaped Pool,2ix8vWvvSp2Yo7rKMiWpkg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],8,1,False,0.282,0.3720000000000001,5,-9.77,1,0.0315,0.6509999999999999,0.409,0.0755,0.0551,105.271,345887,3.0,2016,2016-05-08,"It holds us like a phantom
The touch is like a breeze
It shines its understanding
See the moon smiling

Open on all channels
Ready to receive
And we're not at the mercy
Of your chimeras and spells
Yur chimeras and spells
Mmmhm

We are of the earth
To her we do return
The future is inside us
It's not somewhere else
It's not somewhere else
It's not somewhere else

(One day at a time)
One day at a time

We call upon the people
People have this power
The numbers don't decide
Your system is a lie
The river running dry
The wings of a butterfly
And you may pour us away like soup
Like we're pretty broken flowers
We'll take back what is ours
Take back what is ours

One day at a time"
7KHQtpLpoIV3Wfu22YQT8y,Present Tense,A Moon Shaped Pool,2ix8vWvvSp2Yo7rKMiWpkg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],9,1,False,0.462,0.407,1,-12.428,0,0.0345,0.912,0.3989999999999999,0.11,0.336,91.915,306581,4.0,2016,2016-05-08,"This dance
This dance
Is like a weapon
Is like a weapon
Of self defense
Of self defense
Against the present
Against the present
The present tense

No, I won't get heavy
No, don't get heavy
Keep it light and
Keep it moving
I am doing
No harm

As my world
Comes crashing down
I'll be dancing
Freaking out
Deaf dumb and blind

In you I'm lost
In you I'm lost

I won't turn around or the penny drops
I won't stop now, I won't slack off
Or all this love will be in vain

To stop from falling down a mine
It's no one's business but mine
Where all this love has been in vain

In you I'm lost
In you I'm lost

In you I'm lost
In you I'm lost"
3YQVYTkonczhXyj31HH4AK,Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief,A Moon Shaped Pool,2ix8vWvvSp2Yo7rKMiWpkg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],10,1,False,0.355,0.436,11,-10.944,1,0.0302,0.73,0.7979999999999999,0.106,0.0508,90.388,303689,4.0,2016,2016-05-08,"All the holes at once are coming alive, set free
Out of sight and out of mind, lonely
And they pray

The ones you light your fires to keep away
Crawling out upon, expending
And all you have to do is say yeah

All the birds stay up in the trees
All the fish swim down too deep and lonely
And they pray
Honey, come to me before it's too late

The ones you light your fires to keep away
Is crawling out upon, expelling
And all you have to do is say yeah"
07XaOyTS5hyaWiUK1Bc3bR,True Love Waits,A Moon Shaped Pool,2ix8vWvvSp2Yo7rKMiWpkg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],11,1,False,0.401,0.132,0,-15.569,1,0.0355,0.938,0.102,0.1,0.0381,136.142,283464,4.0,2016,2016-05-08,"I'll drown my beliefs
To have you be in peace
I'll dress like your niece
And wash your swollen feet

Just don't leave
Don't leave

I'm not living
I'm just killing time
Your tiny hands
Your crazy kitten smile

Just, don't leave
Don't leave

And true love waits
In haunted attics
And true love lives
On lollipops and crisps

Just dont leave, dont leave..
Don't leave.. dont leave"
4oXg7xT4ksBxHTx8PcmSXw,15 Step,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],1,1,False,0.598,0.8540000000000001,1,-7.584,1,0.0422,0.0477,0.3379999999999999,0.0934,0.8440000000000001,94.458,237293,4.0,2007,2007-12-28,"How come I end up where I started
How come I end up where I went wrong
Won't take my eyes off the ball again
You reel me out when and you cut the string.

How come I end up where I started
How come I end up where I went wrong
Won't take my eyes off the ball again
You cut me in and reel the string

You used to be alright
What happened?
Did the cat get your tongue
Did your string come undone
One by one
One by one

Here it comes / ???
It is soft as your pillow

You used to be alright
What happened?
Etcetera Etcetera
Fetch for whatever
Fifteen steps
Then a sheer drop

How come i end up where i started?
How can i end up where i belong?
Won't take my eyes off the ball again
You reel me out when and you cut the string."
4pWIwnnqx8k01fuF95UMIg,Bodysnatchers,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],2,1,False,0.342,0.976,2,-4.9860000000000015,1,0.0573,0.00443,0.0175,0.0974,0.733,166.66299999999995,242293,4.0,2007,2007-12-28,"I do not
Understand
What it is
I've done wrong
Full of holes
Check the pulse
Blink your eyes
One for yes
Two for no

I have no idea what I am talking about
I'm trapped in this body and can't get out
Ooooohhhh

Make a sound
Move back home

Get an invitation
With the edges
Sawn off

I have no idea what you are talking about
I'm trapped in this body and can't get out
Ooooohhhh

Has the light gone out for you?
Cause the light's gone for me
It is the 21st century
It is the 21st century
You can fight it like a dog
And they brought me to my knees
They got scared and they put me in
They got scared and they put me in
All the lies run around my face
All the lies run around my face

And for anyone else to see
And for anyone else to see

I'm alive

I've seen it coming"
35YyxFpE0ZTOoqFx5bADW8,Nude,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],3,1,False,0.516,0.342,4,-9.785,1,0.0342,0.8320000000000001,0.579,0.0857,0.1669999999999999,128.378,255387,3.0,2007,2007-12-28,"Don't get any big ideas
They're not gonna happen

You paint yourself white
And fill up with noise
But there'll be something missing

Now that you've found it, it's gone
Now that you feel it, you don't
You've gone off the rails

So don't get any big ideas
They're not gonna happen
You'll go to hell
For what your dirty mind
Is thinking"
4wajJ1o7jWIg62YqpkHC7S,Weird Fishes/ Arpeggi,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],4,1,False,0.531,0.61,11,-8.025,0,0.0387,0.772,0.7559999999999999,0.0908,0.1989999999999999,152.958,318187,4.0,2007,2007-12-28,
5Qv2Nby1xTr9pQyjkrc94J,All I Need,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],5,1,False,0.67,0.478,4,-8.689,0,0.0355,0.531,0.428,0.138,0.0997,88.014,228747,4.0,2007,2007-12-28,"I'm the next act
Waiting in the wings

I'm an animal
Trapped in your hot car

I am all the days
That you choose to ignore

You are all I need
You are all I need
I'm in the middle of your picture
Lying in the reeds

I'm a moth
Who just wants to share your light

I'm just an insect
Trying to get out of the night

I only stick with you
Because there are no others

You are all I need
You're all I need
I'm in the middle your picture
Lying in the reeds

It's all wrong
It's all right
It's all wrong"
15irEKZ9D6FQqLoZ1qJ1Cx,Faust Arp,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],6,1,False,0.337,0.288,9,-13.477,0,0.0321,0.84,0.1989999999999999,0.0964,0.225,105.036,129680,4.0,2007,2007-12-28,"One two three four

Wakey wakey
rise and shine
it's on again, off again, on again
watch me fall
like dominos
in pretty patterns
Fingers in the blackbird pie
i'm tingling tingling tingling
it's what you feel now
what you ought to, what you ought to
reasonable and sensible
dead from the neck up
because im stuffed, stuffed, stuffed
we thought you had it in you

but no, no, no
for no real reason

Squeeze the tubes and empty bottles
take a bow take a bow take a bow
it's what you feel now
what you ought to
what you ought to
an elephant thats in the room is
tumbling tumbling tumbling
in duplicate and duplicate
plastic bags and
duplicate and triplicate
dead from the neck up
guess im stuffed, stuffed, stuffed
we thought you had it in you
but no, no, no
exactly where do you get off

Is enough is enough is enough
I love you but enough is enough, enough
a last stop
There's no real reason

you've got a head full of feathers
you got melted to butter"
02ppMPbg1OtEdHgoPqoqju,Reckoner,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],7,1,False,0.523,0.6559999999999999,4,-7.441,0,0.0262,0.511,0.16,0.0679,0.214,104.271,290213,4.0,2007,2007-12-28,"Reckoner
You can't take it with you
This is for the pleasure

You are not to blame for
Bittersweet distractor
Didn't speak his name
Dedicated it to all your
All your needs

Because we separate
Our ripples on a black shore
Because we separate
Our ripples on a black shore

Oh reckoner

Take me with you
Dedicated it to all your
All your needs"
48X4D1FYOShPz2VF3YdfCF,House Of Cards,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],8,1,False,0.708,0.499,5,-9.644,1,0.0297,0.2689999999999999,0.57,0.1009999999999999,0.628,111.652,328293,4.0,2007,2007-12-28,"I don't want to be your friend
I just want to be your lover
No matter how it ends
No matter how it starts

Forget about your house of cards
And I'll do mine
Forget about your house of cards
And I'll do mine

Fall off the table,
Get swept under
Denial, denial

The infrastructure will collapse
Voltage spikes

Throw your keys in the bowl
Kiss your husband goodnight

Forget about your house of cards
And I'll do mine
Forget about your house of cards
And I'll do mine

Fall off the table,
And get swept under

Denial, denial
Denial, denial
Your ears should be burning
Denial, denial
Your ears should be burning
Denial, denial"
0YJ9FWWHn9EfnN0lHwbzvV,Jigsaw Falling Into Place,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],9,1,False,0.462,0.8320000000000001,11,-6.085,0,0.0479,0.108,0.00416,0.0741,0.807,165.653,248893,4.0,2007,2007-12-28,"Just as you take my hand
Just as you write my number down
Just as the drinks arrive
Just as they play your favourite song
As your bad mood disappears
No longer wound up like a spring
Before you've had too much
Come back in focus again

The walls abandon shape
They got a cheshire cat grin
All blurring into one
This place is on a mission
Before the night owl
Before the animal noises
Closed circuit cameras

Before you're comatose

Before you run away from me
Before you're lost between the notes
The beat goes round and round
The beat goes round and round
I never really got there
I just pretended that I had

What's the point of instruments
Words are a sawed off shotgun

Come on and let it out
Come on and let it out
Come on and let it out
Come on and let it out

Before you run away from me

Before you're lost between the notes
Just as you take the mic
Just as you dance, dance, dance

Jigsaw falling into place
There is nothing to explain
Regard each other as you pass
She looks back, you look back
Not just once
Not just twice
Wish away the nightmare
Wish away the nightmare
You've got a light you can feel it on your back
You've got a light you can feel it on your back
Jigsaws falling into places, places"
4T1iiabe7G0UjWQJCY6NE2,Videotape,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],10,1,False,0.596,0.3829999999999999,1,-11.194,0,0.0324,0.6940000000000001,0.8079999999999999,0.0889,0.0506,77.423,279634,4.0,2007,2007-12-28,"When I'm at the pearly gates
This'll be on my videotape
My videotape
My videotape

When Mephistopheles is just beneath
And he's reaching up to grab me

This is one for the good days
And I have it all here
In red blue green
In red blue green

You are my center when I spin away
Out of control on videotape
On videotape (x6)

This is my way of saying goodbye
Because I can't do it face to face
So I'm talking to you before it's too late

No matter what happens now
I shouldn't be afraid
Because I know today has been the most perfect day I've ever seen."
5KZ0qobWEFl892YjIC02SE,You,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],1,1,False,0.222,0.7070000000000001,9,-12.012,1,0.0578,0.0009449999999999,0.00684,0.109,0.298,112.663,208667,3.0,1993,1993-02-22,"You are the sun the moon and stars
ah you... and I could never run away from you

You try but what could get out of things ?
and why should I believe myself ?

It's like the world is gonna end so soon
and why should I believe myself ?

Yeah...

You, me, and everything
caught in the fire
I can see you drowning

caught in the fire"
70LcF31zb1H0PyJoS1Sx1r,Creep,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],2,1,True,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,238640,4.0,1993,1993-02-22,"When you were here before
Couldn't look you in the eye
You're just like an angel
Your skin makes me cry
You float like a feather
In a beautiful world
I wish I was special
You're so fuckin' special

But I'm a creep, I'm a weirdo
What the hell am I doing here?
I don't belong here

I don't care if it hurts
I wanna have control
I want a perfect body

I want a perfect soul
I want you to notice
When I'm not around
You're so fuckin' special
I wish I was special

But I'm a creep, I'm a weirdo
What the hell am I doing here?
I don't belong here
Oh-oh, oh-oh

She's running out the door
She's running
She run, run, run, run
Run

Whatever makes you happy
Whatever you want

You're so fuckin' special
I wish I was special
But I'm a creep, I'm a weirdo
What the hell am I doing here?
I don't belong here
I don't belong here"
5qsgK2wcodYCEbgbdCpYOG,How Do You?,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],3,1,False,0.185,0.964,9,-8.316,1,0.084,0.000659,0.879,0.107,0.238,147.351,132173,4.0,1993,1993-02-22,"His banner is twistin'
He knows what he wants
He wants to be looked at
He wants to be loved
He wants us to listen
He wants us to leave
And he was a stupid baby
Turned into a powerful freak

How do you ?
How do you ?
How do you ?

He's just like his mother

But we showed him respect
He's a dangerous bigot
But we always forget
And he's just like his daddy
Cuz he cheats on his friends
And he steals anybody's
Any way that he can

How do you ?
How do you ?
How do you ?"
3CbAW3GjkBKfErt4LLbSzr,Stop Whispering,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],4,1,False,0.212,0.696,2,-10.059,1,0.0472,0.000849,0.0165,0.129,0.298,122.35,325627,4.0,1993,1993-02-22,"And the wise man said ""I don't wanna hear your voice""
And the thin man said ""I don't wanna hear your voice""
And they're cursing me
And they won't let me be
There's nothing to say
And there's nothing to do

Stop whispering, start shouting
Stop whispering, start shouting

And my mother said ""Let me spit on you son some more""

And the [? building ?] said ""Let me spit on your face some more""
And the feeling is
That there's something wrong
Cuz I can't find the words
And I can't find the song

Stop whispering, start shouting
Stop whispering, start shouting

They said, ""I have a complaint
""Can't remember what it is
""That's why I'm here""

Stop whispering, start shouting
Stop whispering, start shouting"
46tfxn5lP7Qsbz7NHsj9iu,Thinking About You,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],5,1,False,0.365,0.37,7,-14.134,1,0.0331,0.705,7.71e-06,0.0883,0.42,103.442,161533,4.0,1993,1993-02-22,"Been thinking about you,
the way I cut your hair
Your eyes are on my wall,
your teeth are over there

But I'm still no one,
and you're my star

What do you care?

Been thinking about you,
and there's no rest

Should I still love you,
still see you in bed

When I'm playing with myself?
What do you care
when the other men are far, far better?

All the things you got,
all the things you need
I bought you cigarettes,
and pried the company
to come and see you,
honey

I've been thinking about you, so how can you sleep?
Those people aren't your friends, they're paid to kiss your feet
They don't know what I know.
Why should you care when I'm not there?

Been thinking about you, and there's no rest
Should I still love you, still see you in bed
When I'm playing with myself?
What do you care when I'm not there?

All the things you got
that you'll never need
all the things you got
I bled and
I bleed to please you

Been thinking
about you..."
23oUaizFBFVFI5PxJrkiO5,Anyone Can Play Guitar,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],6,1,False,0.293,0.812,4,-10.772,0,0.0546,0.000101,0.0007559999999999,0.332,0.555,150.743,217800,4.0,1993,1993-02-22,"Destiny... destiny protect me from the world
Destiny... hold my hand, protect me from the world

Here we are, with our running and confusion
And I don't see no confusion anywhere

As the world does turn
And if London burns
I'll be standing on the beach with my guitar
I wanna be in a band
When I get to heaven
Anyone can play guitar and they won't
be a nothing anymore

Grow my hair... grow my hair I am Jim Morrison
Grow my hair... I wanna be wanna be wanna be Jim Morrison

Here we are, with our running and confusion
And I don't see no confusion anywhere

As the world does turn
And if London burns
I'll be standing on the beach with my guitar
I wanna be in a band
When I get to heaven
Anyone can play guitar and they won't
be a nothing anymore"
2wOvYLilnDJfuPXGHGFAWZ,Ripcord,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],7,1,False,0.255,0.906,2,-10.436,1,0.0548,1.98e-05,0.358,0.322,0.256,137.951,189733,4.0,1993,1993-02-22,
6HbWoyinLdXPZmk6xONuKw,Vegetable,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],8,1,False,0.382,0.7170000000000001,6,-8.868,1,0.0339,0.00281,0.569,0.187,0.419,105.82,192667,4.0,1993,1993-02-22,"I never wanted anything like this
I worked hard, tried hard
I ran around in domestic bliss
I fought hard, died long

Every time you're running out of here
Every time you're running I get the fear

I never wanted any broken bones
Scarred face, no home
Your words surround me and asphyxiate
And I burn all hate

Every time you're running out on me

Every time you're running I can see

I'm not a vegetable
I will not control myself
I spit on the hand that feeds me
I will not control myself

The waters spray, the waters roll all over me
The waters spray, the waters roll on this tired [?]

I'm not a vegetable
I will not control myself
I spit on the hand that feeds me
I will not control myself"
0GDuL9TCO41PgsrKWBSGlm,Prove Yourself,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],9,1,False,0.25,0.62,0,-10.915,1,0.0611,0.000849,0.0848,0.175,0.319,114.097,145373,4.0,1993,1993-02-22,"I can't afford to breathe in this town
Nowhere to sit with out a gun in my hand
Look back up to the cathode ray...

I'm better off dead
I'm better off dead
I'm better off...

Prove yourself
Prove yourself
Prove yourself

I want to breathe, I want to grow
I say I want it but I don't know how

I look, I bleed, I beg and pray

I'm better off dead
I'm better off dead
I'm better off...

Prove yourself
Prove yourself
Prove yourself

I'm better off dead
I'm better off dead
I'm better off...

Prove yourself..."
13nQ70PnhDnTkYqCmdg3sy,I Can't,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],10,1,False,0.27,0.825,7,-10.255999999999998,1,0.0607,0.00985,0.308,0.118,0.273,106.147,253093,4.0,1993,1993-02-22,"Please forget the words that I just blurted out.
It wasn't me, it was my strange and creeping doubt.
It keeps rattling my cage, and there's nothing in this world will keep it down.

Even though I might, even though I try,
I can't
Even though I might, even though I try,
I can't.

So many things that keep, that keep me underground.
So many words that I, that I can never find.
If you give up on me now, I'll be gutted like I've never been before.

Even though I might, even though I try,
I can't
Even though I might, even though I try,
I can't.

If you give up on me now, I'll be gutted like I've never been before.
Even though I might, even though I try,
I can't
Even though I might, even though I try,
I can't.
Even though I might, even though I try,
I can't
Even though I might, even though I try,
I can't."
30C1FoJzEhNUILsxghioGz,Lurgee,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],11,1,False,0.42,0.5479999999999999,0,-12.298,1,0.0268,0.000135,0.3989999999999999,0.111,0.409,101.888,187867,4.0,1993,1993-02-22,"I feel better,
I feel better now you've gone

I got better,
I got better, I got strong

I feel better,
I feel better, now there's nothing wrong

I got better,
I got better, I got strong

Tell me something,
Tell me something I don't know

Tell me one thing,
Tell me one thing, let it go

I got something,
I got something heaven knows

I got something,
I got something I don't know"
5XpcTQlNnfIQbiWE4hvYo7,Blow Out,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],12,1,False,0.271,0.7190000000000001,11,-10.739,0,0.0553,0.000469,0.386,0.24,0.275,141.537,282067,4.0,1993,1993-02-22,"In my mind.
And nailed into my hands
All the time
Killing what I fed
And everything I touch turns to stone.
(all wrapped up in crinoline, all wrapped up in suger-coated)
And everything I touch turns to stone.
(all wrapped up in crinoline, all wrapped up in suger-coated)

I am fused
Just in case I blow out
I am glued
Just in case I crack up
And everything I touch turns to stone.

(all wrapped up in crinoline, all wrapped up in suger-coated)
And everything I touch turns to stone.
(all wrapped up in crinoline, all wrapped up in suger-coated)"
37JISltgxizbDAyNEEqkTY,Planet Telex,The Bends,35UJLpClj5EDrhpNIi4DFg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],1,1,False,0.429,0.8809999999999999,9,-8.013,0,0.107,0.0213,0.688,0.607,0.258,148.963,259200,3.0,1995,1995-03-13,"You Can Force It But It Will Not Come
You Can Taste It But It Will Not Form
You Can Crush It But It's Always Here
You Can Crush It But It's Always Near
Chasing You Home
Saying Everything Is Broken
Everyone Is Broken
You Can Force It But It Will Stay Stung
You Can Crush It As Dry As A Bone
You Can Walk It Straight Home From School
You Can Kiss It You Can Break All The Rules
But Still Everything Is Broken
Everyone Is Broken
Why Can't You Forget?"
7oDFvnqXkXuiZa1sACXobj,The Bends,The Bends,35UJLpClj5EDrhpNIi4DFg,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],2,1,False,0.23,0.755,7,-8.065,1,0.0658,0.0115,0.141,0.363,0.312,91.608,246200,4.0,1995,1995-03-13,"where do we go from here?
the words are coming out all wierd
where are you now when i need you?
alone on an aeroplane
falling asleep against the window pane
my blood will THICKEN.

i need to wash myself again to hide all the dirt and pain
i'd be scared that there's nothing underneath
and who are my real friends?
have they all got the bends?
am i really sinking this low?

my baby's got the bends
we don't have any real friends
i'm just lying in a bar with my drip feed on
talking to my girlfriend waiting for something to happen
and i wish it was the sixties
i wish i could be happy
i wish
i wish
i wish that something would happen..

where do we go from here?
the words are coming out all wierd
where are you now when i need you?
they brought in the CIA
the tanks and the whole marines to blow me away
to blow me sky high.

my baby's got the bends
we don't have any real friends
i'm just lying in a bar with my drip feed on
talking to my girlfriend waiting for something to happen
and i wish it was the sixties
i wish i could be happy
i wish
i wish
i wish that something would happen

i want to live and breathe
i want to be part of the human race

where do we go from here?
the words are coming out all wierd
where are you now when i need you?"
